passcode,route_surveyed,date,direction_id,timeperiodcode,purpose,origin_type_clean,origin_type_99_x,origin_address_coded,origin_lat,origin_lng,o_ST_785_AAZ,o_district_27,o_district_12,access_mode,access_99_x,access_walk_dist,accessparkloc_clean,accessparkloc_99_x,accesscarpoolloc_clean,accesscarpoolloc_99_x,access_bike_dist,access_park_cost_clean,access_park_freq_clean,dest_type_clean,dest_type_99_x,destination_address_coded,destination_lat,destination_lng,d_ST_785_AAZ,d_district_27,d_district_12,egress_mode,egress_99_x,egress_walk_dist,egressparkloc_clean,egressparkloc_99_x,egresscarpoolloc_clean,egresscarpoolloc_99_x,egress_bike_dist,egress_park_cost_clean,egress_park_freq_clean,board_stop_id,board_stop_name,board_stop_lat,board_stop_lon,b_ST_785_AAZ,b_district_27,b_district_12,alight_stop_id,alight_stop_name,alight_stop_lat,alight_stop_lon,a_ST_785_AAZ,a_district_27,a_district_12,fare_type_clean,fare_type_99_x,orca_emp_clean,orca_daynum_clean,children,numchildren_1_clean,numchildren_2_clean,fare_cat_clean,oneway_route_clean,oneway_all_clean,firsttimetransit,license,hhveh_clean,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_99,ethnicity_99_x,ethnicity_98,language_1,language_2,language_3,language_4,language_5,language_6,language_7,language_8,language_9,language_99,language_99_x,hhsize_clean,income_clean,route_1,route_2,route_3,route_4,total_transfers,routes_in_corridor,corridor_transfers,bad_record,board_segment,alight_segment,unlinked_weight,link_weight_factor,linked_weight,filter_$,route_surveyed2,route_new1,route_new2,route_new3,route_new4,access_new,egress_new,access_new2,egress_new2
LE13678,LINK,"Monday, October 19, 2015",0,3,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,3,,2,#NULL!,1,#NULL!,#NULL!,#NULL!,5,#NULL!,0,2,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE17125,LINK,"Monday, October 26, 2015",0,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99900,Tukwila Int'l Blvd Station - Airport,47.464272,-122.288399,352,15,7,1,,2,#NULL!,1,#NULL!,#NULL!,#NULL!,20,15,0,2,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,6,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LM30174,LINK,"Monday, November 2, 2015",0,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99900,Tukwila Int'l Blvd Station - Airport,47.464272,-122.288399,352,15,7,7,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,20,#NULL!,0,1,2,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,SAMOAN,4,8,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LM30461,LINK,"Monday, October 19, 2015",0,2,2,2,,"15th Ave NE & NE 55th St, Seattle, WA 98105, USA",47.66846,-122.31199,60,8,3,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,99,,"2400 S 170th St, SeaTac, WA 98158, USA",47.44829,-122.30873,355,14,8,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,2,#NULL!,20,0,2,1,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,5,#NULL!,100228,100479,100289,,2,3,2,0,4,6,23.77052482,0.333333333,7.923508273,1,75,48,75,80,81,48,80,8,8
LE11470,LINK,"Wednesday, October 14, 2015",0,2,2,2,,"S Orcas St & 42nd Ave S, Seattle, WA 98118, USA",47.55119,-122.28078,465,13,6,1,,12,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,3,,"Seattle-Tacoma International Airport, 17801 International Blvd, Seattle, WA 98158, USA",47.45025,-122.30882,355,14,8,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,3,,2,#NULL!,1,#NULL!,#NULL!,1,2,#NULL!,0,1,4,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,4,11,100479,,,,0,1,0,0,4,6,23.77052482,1,23.77052482,1,75,75,81,81,81,1,1,1,1
LE11471,LINK,"Wednesday, October 14, 2015",0,2,3,1,,"5619 Martin Luther King Jr Way S, Seattle, WA 98118, USA",47.55135,-122.28862,183,13,6,3,,#NULL!,2,,#NULL!,,#NULL!,0,#NULL!,3,,"Seattle-Tacoma International Airport, 17801 International Blvd, Seattle, WA 98158, USA",47.45025,-122.30882,355,14,8,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,0,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,2,,#NULL!,1,1,#NULL!,#NULL!,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,9,100479,,,,0,1,0,0,4,6,23.77052482,1,23.77052482,1,75,75,81,81,81,3,1,3,1
LE14193,LINK,"Tuesday, October 20, 2015",0,1,2,2,,"4215 Renton Ave S, Seattle, WA 98108, USA",47.5654,-122.29272,180,13,6,1,,6,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,99,SWIM,"4414 S 144th St, Tukwila, WA 98168, USA",47.47469,-122.27761,341,15,7,1,,12,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99900,Tukwila Int'l Blvd Station - Airport,47.464272,-122.288399,352,15,7,3,,2,#NULL!,1,#NULL!,#NULL!,4,20,#NULL!,0,1,3,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,4,11,100479,,,,0,1,0,0,4,5,11.09225813,1,11.09225813,1,75,75,81,81,81,1,1,1,1
LE15090,LINK,"Wednesday, October 21, 2015",0,2,2,2,,"Columbia City Station, 4818 Martin Luther King Jr Way S, Seattle, WA 98108, USA",47.55927,-122.29235,182,13,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,4,,"Pacific Hwy S & S 252nd St, Kent, WA 98032, USA",47.37586,-122.3001,471,14,8,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99900,Tukwila Int'l Blvd Station - Airport,47.464272,-122.288399,352,15,7,1,,2,#NULL!,1,#NULL!,#NULL!,1,40,#NULL!,0,1,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,JAPANESE,#NULL!,#NULL!,100479,100512,,,1,1,0,0,4,5,25.7644425,1,25.7644425,1,75,75,79,81,81,1,79,1,79
LE17247,LINK,"Monday, October 26, 2015",0,3,1,1,,"4436 Rainier Ave S, Seattle, WA 98118, USA",47.56305,-122.28743,180,13,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,2,,"4219 S Othello St, Seattle, WA 98118, USA",47.53656,-122.28044,197,13,6,1,,5,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,56159,Othello Station - Airport,47.537529,-122.281471,194,13,6,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,30,#NULL!,0,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,100479,,,,0,1,0,0,4,4,31.4243715,1,31.4243715,1,75,75,81,81,81,1,1,1,1
LE17656,LINK,"Monday, October 26, 2015",0,2,2,2,,"Columbia City, Seattle, WA, USA",47.55987,-122.2865,182,13,6,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,3,,"Seattle-Tacoma International Airport, 17801 International Blvd, Seattle, WA 98158, USA",47.45025,-122.30882,355,14,8,1,,7,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,2,30,#NULL!,0,2,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,3,2,100479,,,,0,1,0,0,4,6,23.77052482,1,23.77052482,1,75,75,81,81,81,2,1,2,1
LE18939,LINK,"Tuesday, October 13, 2015",0,2,1,2,,"5031 Martin Luther King Jr Way S, Seattle, WA 98118, USA",47.55598,-122.2908,183,13,6,1,,2,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"468 Southcenter Mall, Tukwila, WA 98188, USA",47.45882,-122.26122,325,15,7,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99900,Tukwila Int'l Blvd Station - Airport,47.464272,-122.288399,352,15,7,9,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,17,#NULL!,0,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,4,100479,102619,,,1,1,0,0,4,5,25.7644425,1,25.7644425,1,75,75,79,81,81,1,79,1,79
LE19248,LINK,"Wednesday, October 14, 2015",0,3,1,1,,"5117 Rainier Ave S, Seattle, WA 98118, USA",47.55569,-122.28391,182,13,6,5,,#NULL!,#NULL!,,#NULL!,,0.25,#NULL!,#NULL!,2,,"Renton Ave S & S Norfolk St, Seattle, WA 98118, USA",47.51331,-122.26409,211,13,6,5,,#NULL!,#NULL!,,#NULL!,,1.1,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,56173,Rainier Beach Station - Airport,47.522266,-122.279587,208,13,6,1,,2,#NULL!,1,#NULL!,#NULL!,1,50,60,0,2,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,4,10,100479,100005,,,1,1,0,0,4,4,31.4243715,1,31.4243715,1,75,75,80,81,81,5,80,5,8
LE21782,LINK,"Monday, October 19, 2015",0,2,2,2,,"Martin Luther King Jr Way S & S Alaska St, Seattle, WA 98108, USA",47.56083,-122.29357,461,13,6,1,,2,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,3,,"2400 S 170th St, SeaTac, WA 98158, USA",47.45025,-122.30882,355,14,8,1,,4,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,7,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,25,#NULL!,0,1,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,5,5,100479,,,,0,1,0,0,4,6,23.77052482,1,23.77052482,1,75,75,81,81,81,1,1,1,1
LE21832,LINK,"Tuesday, October 20, 2015",0,1,2,2,,"Martin Luther King Jr Way S & S Adams St, Seattle, WA 98108, USA",47.56515,-122.29622,461,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,3,,"Seattle-Tacoma International Airport, 17801 International Blvd, Seattle, WA 98158, USA",47.45025,-122.30882,355,14,8,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,1,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,5,#NULL!,0,1,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,11,100479,,,,0,1,0,0,4,6,26.15681256,1,26.15681256,1,75,75,81,81,81,1,1,1,1
LE22358,LINK,"Tuesday, October 20, 2015",0,2,2,99,LUNCH,"4801-4849 Martin Luther King Jr Way S, Seattle, WA 98108, USA",47.55895,-122.29234,183,13,6,1,,6,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,2,,"16302 47th Pl S, Tukwila, WA 98188, USA",47.4572,-122.27411,353,17,11,1,,1.25,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99900,Tukwila Int'l Blvd Station - Airport,47.464272,-122.288399,352,15,7,3,,2,#NULL!,1,#NULL!,#NULL!,1,2,#NULL!,0,1,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,11,100479,,,,0,1,0,0,4,5,25.7644425,1,25.7644425,1,75,75,81,81,81,1,1,1,1
LE22717,LINK,"Wednesday, October 21, 2015",0,3,2,99,FRIENDS HOUSE,"Columbia City Station, 4818 Martin Luther King Jr Way S, Seattle, WA 98108, USA",47.55927,-122.29235,182,13,6,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,2,,"Tukwila International Boulevard Station, 15426 Southcenter Blvd, Tukwila, WA 98188, USA",47.4642,-122.28753,352,15,7,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99900,Tukwila Int'l Blvd Station - Airport,47.464272,-122.288399,352,15,7,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,5,#NULL!,0,2,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,5,4,100479,,,,0,1,0,0,4,5,34.13293929,1,34.13293929,1,75,75,81,81,81,2,2,2,2
LM30685,LINK,"Tuesday, October 20, 2015",0,2,3,1,,"3101 E Madison St, Seattle, WA 98112, USA",47.62587,-122.29211,91,10,1,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,3,,"Seattle-Tacoma International Airport, 17801 International Blvd, Seattle, WA 98158, USA",47.45025,-122.30882,355,14,8,2,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,56039,Columbia City Station - Airport,47.558952,-122.292343,183,13,6,99904,Airport Station - Arrivals,47.444908,-122.297058,355,14,8,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,#NULL!,#NULL!,0,1,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,9,100479,,,,0,1,0,0,4,6,23.77052482,1,23.77052482,1,75,75,81,81,81,2,2,2,2
LE11151,LINK,"Tuesday, October 13, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,99256,SODO Station - Downtown,47.580589,-122.327263,159,13,6,#NULL!,,#NULL!,#NULL!,#NULL!,0,0,1,#NULL!,#NULL!,0,2,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,,1,1,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE12744,LINK,"Thursday, October 15, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,5,#NULL!,0,1,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,10,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE12979,LINK,"Thursday, October 15, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,99240,Beacon Hill Station - Downtown,47.579678,-122.311401,461,13,6,3,,2,#NULL!,1,#NULL!,#NULL!,1,3,#NULL!,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,6,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE13011,LINK,"Thursday, October 15, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,55860,Mt. Baker Station - Downtown,47.576992,-122.297867,461,13,6,7,,#NULL!,#NULL!,2,1,1,1,#NULL!,#NULL!,0,2,#NULL!,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,5,5,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE13888,LINK,"Monday, October 19, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-565,University St Station - Bay A,47.608246,-122.336166,121,11,9,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,#NULL!,#NULL!,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,#NULL!,#NULL!,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE14043,LINK,"Tuesday, October 20, 2015",1,1,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-565,University St Station - Bay A,47.608246,-122.336166,121,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,#NULL!,20,#NULL!,0,1,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,,4,4,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE14106,LINK,"Tuesday, October 20, 2015",1,1,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1,,2,#NULL!,1,#NULL!,#NULL!,1,60,#NULL!,0,1,#NULL!,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,,3,6,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE15404,LINK,"Wednesday, October 21, 2015",1,3,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-565,University St Station - Bay A,47.608246,-122.336166,121,11,9,1,,#NULL!,#NULL!,#NULL!,0,#NULL!,1,#NULL!,#NULL!,0,1,#NULL!,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,1,1,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE16127,LINK,"Thursday, October 22, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1,,2,#NULL!,1,#NULL!,#NULL!,1,45,#NULL!,0,1,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,7,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE17835,LINK,"Monday, November 2, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-532,Pioneer Sq Station - Bay A,47.603199,-122.331581,122,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,6,2,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,10,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE17904,LINK,"Monday, November 2, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-565,University St Station - Bay A,47.608246,-122.336166,121,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,50,#NULL!,0,1,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,10,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE19983,LINK,"Wednesday, October 14, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-565,University St Station - Bay A,47.608246,-122.336166,121,11,9,1,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,0,2,#NULL!,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,SWAHILI,5,11,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE20052,LINK,"Thursday, October 15, 2015",1,1,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,99260,Stadium Station - Downtown,47.592281,-122.326988,158,13,6,#NULL!,,#NULL!,#NULL!,2,#NULL!,#NULL!,3,#NULL!,#NULL!,1,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,10,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE22190,LINK,"Tuesday, October 20, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,1,,2,#NULL!,1,#NULL!,#NULL!,1,20,#NULL!,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,5,1,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
LE22523,LINK,"Wednesday, October 21, 2015",1,2,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,,#NULL!,#NULL!,0,0,0,#NULL!,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,55778,Columbia City Station - Downtown,47.56028,-122.292892,182,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,7,,#NULL!,#NULL!,1,#NULL!,#NULL!,4,20,#NULL!,0,2,0,0,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,3,,,,,#NULL!,1,0,1,#NULL!,#NULL!,0,1,0,0,75,81,81,81,81,99,99,99,99
